roi,metric,contrast,contrast_label,n,dz,p,stars,mean_delta,ci95_lo,ci95_hi,band,metric_type
Occipital,log10_power_delta,WS->ESS1,WS → ESS1,61,-0.3349076919680805,0.011246784947746377,*,-0.1213964996253211,-0.21423129546616507,-0.028561703784477144,delta,band_power
Occipital,log10_power_delta,WS->LSS1,WS → LSS1,61,0.29570149942636653,0.02437433556810313,*,0.11270333597193023,0.01508913829603277,0.21031753364782768,delta,band_power
Occipital,log10_power_theta,WS->TS,WS → TS,61,-0.23045698849226912,0.07690015249536622,ns,-0.03468001024317823,-0.07322066417778758,0.0038606436914311107,theta,band_power
Occipital,log10_power_theta,TS->ESS1,TS → ESS1,61,0.28676470699883233,0.02882770225131067,*,0.04366265688236707,0.004667182913972792,0.08265813085076135,theta,band_power
Occipital,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.2013891029031694,2.2496057901497575e-13,***,0.16523188411626355,0.13000778364074306,0.20045598459178404,theta,band_power
Occipital,log10_power_theta,WS->ESS1,WS → ESS1,61,0.042791138717213364,0.739386887234073,ns,0.00898264663918884,-0.044779947568404685,0.06274524084678236,theta,band_power
Occipital,log10_power_theta,WS->LSS1,WS → LSS1,61,0.7608711641249425,1.5319210167055086e-07,***,0.1742145307554524,0.11557331105736394,0.23285575045354084,theta,band_power
Occipital,theta_peak_height_log10,WS->TS,WS → TS,61,0.09134985928988341,0.47832398313811086,ns,0.017701840803103355,-0.031927704074132604,0.06733138568033932,theta,peak_height
Occipital,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.29193526469056036,0.026170745224826764,*,0.05774455508376366,0.007085833621108553,0.10840327654641876,theta,peak_height
Occipital,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.007482573457313463,0.9535917465358257,ns,-0.0010493319308890635,-0.03696563636274607,0.03486697250096795,theta,peak_height
Occipital,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.37769172309864946,0.004527546557013738,**,0.07544639588686702,0.024286367698494085,0.12660642407523998,theta,peak_height
Occipital,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.3806984429462432,0.004236691100267985,**,0.07439706395597796,0.024347022598950455,0.12444710531300547,theta,peak_height
R_DLPFC,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.8668017218519531,6.166729621553749e-09,***,-0.20916415270585928,-0.2709653992327959,-0.14736290617892267,alpha1,peak_height
R_DLPFC,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-2.1873002185038115,1.0100951638085116e-24,***,-0.6688000684937947,-0.7471101466017895,-0.5904899903857999,alpha1,peak_height
R_DLPFC,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.5760844913263848,3.187481122319997e-05,***,-0.09357100159812373,-0.13517018821526175,-0.05197181498098571,alpha1,peak_height
R_DLPFC,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.574412188238769,2.4049738636671815e-28,***,-0.8779642211996541,-0.9653072965960787,-0.7906211458032295,alpha1,peak_height
R_DLPFC,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.8339907540080818,1.4818340311171883e-30,***,-0.9715352227977777,-1.0593342827519547,-0.8837361628436008,alpha1,peak_height
R_DLPFC,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.43073524643467154,0.0013425843128764994,**,-0.10190224038759066,-0.16249253525568946,-0.04131194551949187,alpha2,peak_height
R_DLPFC,alpha2_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.978006451979247,1.403137609100203e-22,***,-0.6475313196743369,-0.7313735494550679,-0.5636890898936058,alpha2,peak_height
R_DLPFC,alpha2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.3934087269282861,0.003188914376124955,**,-0.07265418113072947,-0.11995257214832744,-0.025355790113131493,alpha2,peak_height
R_DLPFC,alpha2_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.1793155734583047,1.2123264488968698e-24,***,-0.7494335600619274,-0.8375065538879612,-0.6613605662358936,alpha2,peak_height
R_DLPFC,alpha2_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.233774674149344,3.5224530606331576e-25,***,-0.822087741192657,-0.9163436432219616,-0.7278318391633525,alpha2,peak_height
R_DLPFC,beta1_peak_height_log10,WS->TS,WS → TS,61,-0.5092271684086693,0.00019022221970106247,***,-0.07896534696892057,-0.11868036155299841,-0.03925033238484274,beta1,peak_height
R_DLPFC,beta1_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.2543196301534378,0.051573513074830026,ns,-0.03414391132631046,-0.06852844439236865,0.0002406217397477317,beta1,peak_height
R_DLPFC,beta1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.5095243683002955,0.0001887607814940917,***,0.08662662961417049,0.043083844628427896,0.13016941459991307,beta1,peak_height
R_DLPFC,beta1_peak_height_log10,WS->ESS1,WS → ESS1,61,-0.5659801934052963,4.2014711130322225e-05,***,-0.11310925829523104,-0.1642923676864341,-0.061926148904027985,beta1,peak_height
R_DLPFC,beta1_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.1098150792406788,0.3944805353634871,ns,-0.026482628681060588,-0.08824569606050855,0.03528043869838739,beta1,peak_height
R_DLPFC,beta2_peak_height_log10,WS->TS,WS → TS,61,-0.7159388168492248,5.838226076574352e-07,***,-0.10468166212578241,-0.14212930139441465,-0.06723402285715016,beta2,peak_height
R_DLPFC,beta2_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.6913773647239527,1.2024057055863613e-06,***,-0.10055352212301534,-0.13780228686271187,-0.06330475738331881,beta2,peak_height
R_DLPFC,beta2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.12706623391934502,0.32497868809740094,ns,-0.013206218897283897,-0.03982438176016409,0.013411943965596295,beta2,peak_height
R_DLPFC,beta2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.0734967592678133,1.0860666913481356e-11,***,-0.20523518424879772,-0.25419962769302956,-0.15627074080456588,beta2,peak_height
R_DLPFC,beta2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.1437592717434268,1.2796002769876426e-12,***,-0.21844140314608163,-0.2673550534636835,-0.16952775282847973,beta2,peak_height
R_DLPFC,beta3_peak_height_log10,WS->TS,WS → TS,61,0.10639956909084426,0.40926436423999507,ns,0.015096177798235012,-0.021241475558132095,0.05143383115460212,beta3,peak_height
R_DLPFC,beta3_peak_height_log10,TS->ESS1,TS → ESS1,61,0.35092084850993244,0.008063205826389391,**,0.04126025670390756,0.011147362424501234,0.07137315098331388,beta3,peak_height
R_DLPFC,beta3_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.5101584589945048,0.00018567879776478074,***,-0.04531070838409624,-0.06805778049583072,-0.02256363627236175,beta3,peak_height
R_DLPFC,beta3_peak_height_log10,WS->ESS1,WS → ESS1,61,0.4088421202875126,0.0022421622692609063,**,0.05635643450214257,0.021052946054428597,0.09165992294985653,beta3,peak_height
R_DLPFC,beta3_peak_height_log10,WS->LSS1,WS → LSS1,61,0.06353811580543314,0.6215321958619815,ns,0.011045726118046332,-0.033477813484741825,0.055569265720834496,beta3,peak_height
R_DLPFC,delta_peak_height_log10,WS->TS,WS → TS,61,0.13095958042364728,0.31049598255444766,ns,0.021165296620744112,-0.020226743168694845,0.06255733641018307,delta,peak_height
R_DLPFC,delta_peak_height_log10,TS->ESS1,TS → ESS1,61,1.064166943411911,1.4445555778383708e-11,***,0.1542448718268701,0.11712292755880538,0.19136681609493483,delta,peak_height
R_DLPFC,delta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.5995894486375658,1.6636342493382726e-05,***,0.11598914307179928,0.06644491083275485,0.16553337531084372,delta,peak_height
R_DLPFC,delta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.8490663431897221,1.0602201309727241e-08,***,0.17541016844761426,0.12249954433762138,0.22832079255760712,delta,peak_height
R_DLPFC,delta_peak_height_log10,WS->LSS1,WS → LSS1,61,1.271371635820789,2.7898603288363177e-14,***,0.29139931151941356,0.23269827799182774,0.3501003450469994,delta,peak_height
R_DLPFC,log10_power_alpha1,WS->TS,WS → TS,61,-1.3900776598330529,8.675000438924058e-16,***,-0.26125249879614293,-0.3093864079347295,-0.21311858965755637,alpha1,band_power
R_DLPFC,log10_power_alpha1,TS->ESS1,TS → ESS1,61,-1.814738539782699,8.251995592045936e-21,***,-0.5701571184037538,-0.6506227145041679,-0.48969152230333984,alpha1,band_power
R_DLPFC,log10_power_alpha1,ESS1->LSS1,ESS1 → LSS1,61,0.3682401164596599,0.005566960775420227,**,0.06546463587595927,0.01993382321252221,0.11099544853939633,alpha1,band_power
R_DLPFC,log10_power_alpha1,WS->ESS1,WS → ESS1,61,-2.489523310087859,1.3817424747718524e-27,***,-0.8314096171998968,-0.9169416101244693,-0.7458776242753243,alpha1,band_power
R_DLPFC,log10_power_alpha1,WS->LSS1,WS → LSS1,61,-2.2278162725871575,4.0284926938254715e-25,***,-0.7659449813239375,-0.853998749850593,-0.677891212797282,alpha1,band_power
R_DLPFC,log10_power_alpha2,WS->TS,WS → TS,61,-0.9058136759681373,1.8659405314770625e-09,***,-0.18783508452274864,-0.24094401869988014,-0.13472615034561713,alpha2,band_power
R_DLPFC,log10_power_alpha2,TS->ESS1,TS → ESS1,61,-2.0525452907521253,2.3344856272669807e-23,***,-0.6008454839046006,-0.6758176048201372,-0.525873362989064,alpha2,band_power
R_DLPFC,log10_power_alpha2,ESS1->LSS1,ESS1 → LSS1,61,0.2270215753927634,0.08128849352718873,ns,0.03436106911424336,-0.0044029928876967855,0.0731251311161835,alpha2,band_power
R_DLPFC,log10_power_alpha2,WS->ESS1,WS → ESS1,61,-2.3403216472994774,3.325840129784021e-26,***,-0.7886805684273493,-0.8749894195417677,-0.702371717312931,alpha2,band_power
R_DLPFC,log10_power_alpha2,WS->LSS1,WS → LSS1,61,-2.306049673583669,7.046990781979877e-26,***,-0.7543194993131059,-0.8380948821269958,-0.6705441164992161,alpha2,band_power
R_DLPFC,log10_power_beta1,WS->TS,WS → TS,61,-1.0841031886539025,7.855355418290448e-12,***,-0.12483128566302724,-0.15432181488104874,-0.09534075644500575,beta1,band_power
R_DLPFC,log10_power_beta1,TS->ESS1,TS → ESS1,61,-0.7210120965789814,5.024660669748915e-07,***,-0.09399281291696948,-0.12738015450403717,-0.060605471329901794,beta1,band_power
R_DLPFC,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.7315951729089012,3.670944586998039e-07,***,0.11086921945470886,0.0720568726568672,0.14968156625255052,beta1,band_power
R_DLPFC,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.2676209772757627,3.1178301499561184e-14,***,-0.2188240985799967,-0.2630356215209322,-0.1746125756390612,beta1,band_power
R_DLPFC,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.5041489340437366,0.00021694316936094284,***,-0.10795487912528787,-0.16279686426825882,-0.05311289398231691,beta1,band_power
R_DLPFC,log10_power_beta2,WS->TS,WS → TS,61,-1.478702806399076,6.930895412926019e-17,***,-0.19147052535413053,-0.22463329363410545,-0.15830775707415562,beta2,band_power
R_DLPFC,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.3786934354931528,1.2051155856216115e-15,***,-0.22087617959635786,-0.2619070678364107,-0.179845291356305,beta2,band_power
R_DLPFC,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.08936179668435629,0.48791207795768554,ns,-0.013832927645889328,-0.05347825040872728,0.02581239511694862,beta2,band_power
R_DLPFC,log10_power_beta2,WS->ESS1,WS → ESS1,61,-2.0027602684746197,7.699349354638395e-23,***,-0.41234670495048836,-0.4650773769410055,-0.35961603295997124,beta2,band_power
R_DLPFC,log10_power_beta2,WS->LSS1,WS → LSS1,61,-2.272339241837612,1.4861387059223364e-25,***,-0.4261796325963777,-0.47421368933190533,-0.37814557586085007,beta2,band_power
R_DLPFC,log10_power_beta3,WS->TS,WS → TS,61,-0.3461533397463589,0.008911820142464524,**,-0.04461799293352058,-0.077629948267597,-0.01160603759944416,beta3,band_power
R_DLPFC,log10_power_beta3,TS->ESS1,TS → ESS1,61,-0.47612818115221034,0.0004427360503272208,***,-0.06688523250454712,-0.10286315636245635,-0.03090730864663787,beta3,band_power
R_DLPFC,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.7063362283453202,7.750134700006151e-07,***,-0.10503537682755369,-0.1431203681019249,-0.06695038555318247,beta3,band_power
R_DLPFC,log10_power_beta3,WS->ESS1,WS → ESS1,61,-0.7029782745041144,8.555109462921084e-07,***,-0.1115032254380677,-0.15212653212374264,-0.07087991875239277,beta3,band_power
R_DLPFC,log10_power_beta3,WS->LSS1,WS → LSS1,61,-1.6199971154922994,1.3939342991062052e-18,***,-0.21653860226562135,-0.25077206515360795,-0.18230513937763473,beta3,band_power
R_DLPFC,log10_power_delta,WS->TS,WS → TS,61,-0.3886068999303626,0.0035525182034616062,**,-0.0914017708084245,-0.15164022891156087,-0.031163312705288125,delta,band_power
R_DLPFC,log10_power_delta,TS->ESS1,TS → ESS1,61,0.6001372349589444,1.6384121702932164e-05,***,0.1116060776953842,0.06397756531566598,0.15923459007510243,delta,band_power
R_DLPFC,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.5776841851675463,4.4186389197399e-18,***,0.40812519997655816,0.34187257594126674,0.4743778240118496,delta,band_power
R_DLPFC,log10_power_delta,WS->ESS1,WS → ESS1,61,0.07200693994578285,0.5759440838542135,ns,0.020204306886959678,-0.05165770070040947,0.09206631447432882,delta,band_power
R_DLPFC,log10_power_delta,WS->LSS1,WS → LSS1,61,1.1599749444934209,7.833391176361895e-13,***,0.42832950686351773,0.33375825689659244,0.522900756830443,delta,band_power
R_DLPFC,log10_power_theta,WS->TS,WS → TS,61,0.1945264821943456,0.13393921077780613,ns,0.027373763802530957,-0.008666297999772195,0.0634138256048341,theta,band_power
R_DLPFC,log10_power_theta,TS->ESS1,TS → ESS1,61,0.6447358314147662,4.642593270508291e-06,***,0.11830153012001951,0.07130797518294271,0.1652950850570963,theta,band_power
R_DLPFC,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.4744976851036735,7.80359626614805e-17,***,0.360463807559967,0.29785328690020374,0.42307432821973023,theta,band_power
R_DLPFC,log10_power_theta,WS->ESS1,WS → ESS1,61,0.5735794139044997,3.4140514459031096e-05,***,0.1456752939225504,0.08062906972146278,0.21072151812363804,theta,band_power
R_DLPFC,log10_power_theta,WS->LSS1,WS → LSS1,61,1.5802583692810017,4.117501671506116e-18,***,0.5061391014825174,0.4241093236627699,0.5881688793022649,theta,band_power
R_DLPFC,theta_peak_height_log10,WS->TS,WS → TS,61,0.33923942224385273,0.010288280864932196,*,0.054798971973671146,0.013427988900159227,0.09616995504718306,theta,peak_height
R_DLPFC,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.44746556193098647,0.0008982674242842116,***,0.0784213749245244,0.03353602861147193,0.12330672123757688,theta,peak_height
R_DLPFC,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.6436854836827185,4.784307279454563e-06,***,0.10565611968694842,0.06361728331814695,0.1476949560557499,theta,peak_height
R_DLPFC,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.635405562548927,6.060400760180443e-06,***,0.13322034689819554,0.07952343721253612,0.18691725658385494,theta,peak_height
R_DLPFC,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,1.0843767907392787,7.79002106562685e-12,***,0.23887646658514394,0.1824577896548153,0.2952951435154726,theta,peak_height
R_STG,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.9915239427962281,1.3402754765200929e-10,***,-0.2232832607460974,-0.2809576102079598,-0.165608911284235,alpha1,peak_height
R_STG,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-2.1656895923789836,1.656989424512301e-24,***,-0.6455018056820697,-0.7218380864527933,-0.5691655249113461,alpha1,peak_height
R_STG,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.5882420751368108,2.2801051711506768e-05,***,-0.11026668985618596,-0.15827517439802175,-0.06225820531435017,alpha1,peak_height
R_STG,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.666968005606948,3.7516491384997176e-29,***,-0.8687850664281672,-0.9522154588044236,-0.7853546740519108,alpha1,peak_height
R_STG,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.949426225097389,1.7307990791506288e-31,***,-0.979051756284353,-1.0640672062725938,-0.8940363062961124,alpha1,peak_height
R_STG,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.4042048383652411,0.002494534092866734,**,-0.09834786630344147,-0.16066294947172752,-0.036032783135155434,alpha2,peak_height
