roi,band,contrast,contrast_label,classification,power_dz,power_p,peak_dz,peak_p,exp_dz,r_exp_blp,r_exp_oph,decoupling_index
L_DLPFC,alpha2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.2468173825324054,2.627854314003371e-25,-1.971027660887404,1.6631895168454941e-22,2.101560902177296,-0.1266995802199549,-0.2986230764169901,-0.1719234961970352
L_STG,alpha2,WS->TS,WS → TS,NO_CLEAR_PATTERN,-0.7534904575133503,1.910888625125076e-07,-0.2800826094536564,0.0326122890900609,0.3719559927161235,-0.1437004196603325,-0.06185031055377747,0.08185010910655505
L_STG,alpha2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.802390947625576,1.1323741246238478e-20,-1.744305306260481,5.098019262324128e-20,1.1533016582292446,-0.14713613885289017,-0.18157409178510514,-0.034437952932214966
L_STG,alpha2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,-0.2057453880939929,0.1133217230951627,-0.6204134529667596,9.272983947125974e-06,1.5491207519187324,-0.3139634691769295,-0.4200453399153527,-0.10608187073842318
L_STG,alpha2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.939684107715648,3.5853910340913014e-22,-1.7803782547785407,1.9965045199491775e-20,1.162834273845471,-0.4233145035815182,-0.4569267995739851,-0.0336122959924669
L_STG,alpha2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.222912145802181,4.499911111861952e-25,-2.0065650164153888,7.023714404105111e-23,2.2214622386067817,-0.06983687291770643,-0.23535211960486138,-0.16551524668715495
Occipital,alpha2,WS->TS,WS → TS,VALID_OSCILLATORY,-0.8173422047323599,2.7854419000509133e-08,-0.451287758391918,0.0008185077801405,-0.1934061301910339,0.08833605474086687,-0.054659324417241466,0.0336767303236254
Occipital,alpha2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.4951751582398716,4.361013307398785e-17,-1.311862147521726,8.45092031357012e-15,0.6131225871366638,-0.06904153415433213,-0.03689714591887574,0.03214438823545639
Occipital,alpha2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,0.0683070014403893,0.5956620204995642,-0.0435407346578237,0.7349959892690618,1.297624273423792,-0.07568608546144973,0.06627210944968091,0.009413976011768813
Occipital,alpha2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.8347073336404252,4.958924644812532e-21,-1.4324325223940428,2.57431980436875e-16,0.2607726018651106,-0.07012366279353577,-0.1714396943787284,-0.10131603158519265
Occipital,alpha2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-1.7287967235569492,7.652312376834405e-20,-1.358278404099688,2.1778088722952882e-15,1.2078373305405357,0.04395897999018091,-0.05394724370207018,-0.009988263711889267
R_DLPFC,alpha2,WS->TS,WS → TS,VALID_OSCILLATORY,-0.9058136759681372,1.865940531477062e-09,-0.4307352464346715,0.0013425843128764,0.1447320503459737,-0.027472817994736706,-0.06989437571664046,-0.04242155772190376
R_DLPFC,alpha2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-2.0525452907521253,2.334485627266981e-23,-1.978006451979247,1.403137609100203e-22,0.8451058450407537,-0.13439948721078815,-0.20060848157202704,-0.0662089943612389
R_DLPFC,alpha2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,0.2270215753927634,0.0812884935271887,-0.3934087269282861,0.0031889143761249,1.6330897765201176,-0.04421240390167355,-0.27249993725255545,-0.2282875333508819
R_DLPFC,alpha2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.340321647299477,3.325840129784021e-26,-2.1793155734583047,1.2123264488968698e-24,0.7271531218428792,-0.2985219872028106,-0.32969683166199526,-0.03117484445918467
R_DLPFC,alpha2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.306049673583669,7.046990781979877e-26,-2.233774674149344,3.5224530606331576e-25,1.9632232969571488,0.0015596244900862996,-0.2264285402467321,-0.2248689157566458
R_STG,alpha2,WS->TS,WS → TS,VALID_OSCILLATORY,-0.8532928476839294,9.318781825477564e-09,-0.4042048383652411,0.0024945340928667,0.1925869032683794,-0.22198170838100612,-0.19607674238058959,0.02590496600041653
R_STG,alpha2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.8813656951718651,1.5268894312809837e-21,-1.907404310483652,7.969988623681144e-22,0.8880142922914518,-0.04743888266977311,-0.1169409074027573,-0.0695020247329842
R_STG,alpha2,ESS1->LSS1,ESS1 → LSS1,OPPOSITE_DIRECTION,0.3511797647760571,0.0080193137418424,-0.3551218420144006,0.0073775785254688,1.6287963107653043,-0.031307377360294035,-0.29568090025216315,-0.2643735228918691
R_STG,alpha2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.2060545793349484,6.591097934079153e-25,-2.000780933081662,8.076493474424802e-23,0.804723297664746,-0.3481111619009062,-0.360598882878712,-0.012487720977805816
R_STG,alpha2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.1294054684005954,3.832057442191957e-24,-2.0596310245391383,1.9727373378853605e-23,2.1466420782779694,-0.03085559128175133,-0.27757348043099983,-0.2467178891492485
SPG,alpha2,WS->TS,WS → TS,VALID_OSCILLATORY,-0.8183258515930479,2.703460157459524e-08,-0.4811411047074145,0.0003902871480322,0.0365187964408672,-0.2561153057643028,-0.21252512152168565,0.04359018424261715
SPG,alpha2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.5488822151107835,9.76777843626314e-18,-1.4722982707439716,8.303414326576091e-17,0.7548644810402941,0.029952983986435196,-0.003271725485137042,0.026681258501298155
SPG,alpha2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,0.2406078747209026,0.0650754398813395,-0.1960495118008312,0.1309769246615963,1.583930449525698,-0.05182790360452502,-0.11003309792441889,-0.05820519431989386
SPG,alpha2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.8739559995549595,1.838931646868788e-21,-1.5488948921111556,9.764354887451748e-18,0.6055722470859176,-0.23986902853428127,-0.2563551386717746,-0.01648611013749335
SPG,alpha2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-1.748789316358352,4.53475111864966e-20,-1.5269092808367173,1.7967414132763e-17,1.9952581633335225,-0.04714586189335834,-0.18492536027316858,-0.13777949837981024
VmPFC,alpha2,WS->TS,WS → TS,VALID_OSCILLATORY,-0.8766499970576145,4.562126946341758e-09,-0.3457599061962442,0.0089853824166838,0.2673433190857017,-0.15223788789017306,-0.1580394779248987,-0.005801590034725634
VmPFC,alpha2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-2.0745290856694147,1.386257363444383e-23,-1.918398778653408,6.066131970932977e-22,1.0523188818133302,-0.19834650880449517,-0.2012572865949109,-0.002910777790415736
VmPFC,alpha2,ESS1->LSS1,ESS1 → LSS1,FALSE_NEGATIVE,0.0536267205185531,0.6768300682065249,-0.316369462034004,0.0163340207278209,1.5666384127309405,-0.06563550451029913,-0.11523850480454717,-0.04960300029424804
VmPFC,alpha2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.241672541372968,2.9494025231239665e-25,-1.945468976481088,3.1097535798989727e-22,0.9741279749718662,-0.3278368794261462,-0.4005331970450974,-0.07269631761895118
VmPFC,alpha2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.174118683322055,1.36555315242469e-24,-1.82798524832226,5.884246748393447e-21,2.1505139969107065,-0.1866122102923438,-0.3479301459572747,-0.16131793566493088
FC_midline,beta1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.2341764116418017,8.431109464698326e-14,-0.4228031951071692,0.0016195498728039,0.3755769724255996,-0.22509058512615587,-0.3456381066446563,-0.1205475215185004
FC_midline,beta1,TS->ESS1,TS → ESS1,NO_CLEAR_PATTERN,-1.12044141593837,2.596616118185672e-12,-0.2700482140858782,0.0391140980712281,1.3023877204143526,-0.1129511901272899,-0.053861525263578125,0.05908966486371177
FC_midline,beta1,ESS1->LSS1,ESS1 → LSS1,VALID_OSCILLATORY,0.7262793767191198,4.29849658418047e-07,0.598215659728164,1.7285681174703172e-05,1.5564883745685505,0.07332988934826162,0.20372396660282568,-0.13039407725456406
FC_midline,beta1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.7061641220302337,1.3889200172273482e-19,-0.5128541353509779,0.0001731092114034,1.191098305119927,-0.1267531037282156,-0.19905972599677646,-0.07230662226856086
FC_midline,beta1,WS->LSS1,WS → LSS1,FALSE_POSITIVE,-0.869674740154408,5.647877161063576e-09,-0.0103530325550098,0.9358225931251416,2.380563888513463,0.19380362255217187,0.06555987132087948,0.1282437512312924
IPG,beta1,WS->TS,WS → TS,VALID_OSCILLATORY,-0.9662287198634302,2.9160771990766045e-10,-0.516438224929817,0.0001576614779525,0.175455908725688,-0.03847737415486337,-0.15386066689271674,-0.11538329273785337
IPG,beta1,TS->ESS1,TS → ESS1,NO_CLEAR_PATTERN,-0.9659742568418695,2.9389745786159227e-10,-0.2302329748676001,0.0771801448811733,1.0117873762923293,-0.005042756533987468,-0.018278894895681012,-0.013236138361693545
IPG,beta1,ESS1->LSS1,ESS1 → LSS1,VALID_OSCILLATORY,0.7364360545311552,3.17875364586453e-07,0.5022117035119406,0.0002280596679794,1.562582434693797,0.06150153003615567,0.13026871675580015,-0.06876718671964449
IPG,beta1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.471420580626272,8.511780532122807e-17,-0.5677528587871804,4.003336825568082e-05,0.8432909199843239,0.10103292528829273,-0.07864505177320592,0.02238787351508681
IPG,beta1,WS->LSS1,WS → LSS1,FALSE_POSITIVE,-0.6296895928925579,7.130410880184055e-06,-0.0724828186710136,0.5734310974037538,2.006695961116221,0.25017080547892406,0.11233877181614997,0.13783203366277408
L_DLPFC,beta1,WS->TS,WS → TS,NO_CLEAR_PATTERN,-0.9625620589541508,3.2639644726813003e-10,-0.2190533789238569,0.0922727421949342,0.4074284628605572,-0.06595525662373145,-0.18021493832517585,-0.1142596817014444
L_DLPFC,beta1,TS->ESS1,TS → ESS1,FALSE_POSITIVE,-0.9306554915625872,8.701776779600331e-10,-0.0543213499580657,0.6728911682757678,1.1452174216737971,0.10505213942772687,0.0711154356053752,0.03393670382235167
L_DLPFC,beta1,ESS1->LSS1,ESS1 → LSS1,VALID_OSCILLATORY,0.5422610646516511,7.967892851887276e-05,0.4067022011500614,0.0023554872777497,1.475943922083816,-0.013986363630426284,0.18879633326019318,-0.1748099696297669
L_DLPFC,beta1,WS->ESS1,WS → ESS1,NO_CLEAR_PATTERN,-1.428478911897032,2.881865098492154e-16,-0.2121903994885233,0.1026873125337604,1.2282538706982369,-0.0015958938329657807,-0.007134382915423165,-0.005538489082457384
L_DLPFC,beta1,WS->LSS1,WS → LSS1,FALSE_POSITIVE,-0.7929612026504562,5.830243684762225e-08,0.0938367453440061,0.4664801819737175,2.101560902177296,0.17092772895847977,0.15693518696713907,0.013992541991340701
L_STG,beta1,WS->TS,WS → TS,VALID_OSCILLATORY,-0.9934214494315012,1.2643770980765348e-10,-0.4107248883676278,0.0021467094869322,0.3719559927161235,-0.19980722188732403,-0.2876941615544636,-0.08788693966713956
L_STG,beta1,TS->ESS1,TS → ESS1,NO_CLEAR_PATTERN,-0.9860631395839916,1.58512128183917e-10,-0.2736278790702953,0.0366754225776019,1.1533016582292446,-0.0020682718629121072,-0.011698797062422753,-0.009630525199510645
L_STG,beta1,ESS1->LSS1,ESS1 → LSS1,VALID_OSCILLATORY,0.8122221879584118,3.253781785321433e-08,0.7161141248020735,5.808055957096713e-07,1.5491207519187324,-0.02660461162226957,0.14282828636097397,-0.1162236747387044
L_STG,beta1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.465783752413616,9.981784842452916e-17,-0.5213220451082073,0.0001387370684138,1.162834273845471,-0.06343927967645363,-0.21980242029043204,-0.1563631406139784
L_STG,beta1,WS->LSS1,WS → LSS1,FALSE_POSITIVE,-0.5147062214784571,0.0001649528447582,0.1139370032355994,0.3770864424035018,2.2214622386067817,0.10052697506342909,-0.01933879915655519,0.0811881759068739
Occipital,beta1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.004051015032296,9.121839335468675e-11,-0.6018486058273919,1.5619968222509452e-05,-0.1934061301910339,-0.03747825910673131,-0.02319956522527652,0.01427869388145479
Occipital,beta1,TS->ESS1,TS → ESS1,NO_CLEAR_PATTERN,-0.5475859810111039,6.90883880653722e-05,0.2537639604371583,0.0520699109585931,0.6131225871366638,-0.03662482874525635,0.20890103870521878,-0.17227620995996243
Occipital,beta1,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,0.2634812578555736,0.0439563539562411,0.3491729447236611,0.0083653288257342,1.297624273423792,-0.03162020068388308,0.33776579920398603,-0.3061455985201029
Occipital,beta1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.0914387774154377,6.2799035175151116e-12,-0.3357631951550147,0.0110512742150718,0.2607726018651106,0.14232740694227014,0.1996515808310935,-0.057324173888823354
Occipital,beta1,WS->LSS1,WS → LSS1,FALSE_POSITIVE,-0.8273268003864643,2.0563394163890962e-08,-0.0384565514881035,0.7649444192304312,1.2078373305405357,0.06029778244309678,0.2579112897323099,-0.19761350728921315
R_DLPFC,beta1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.0841031886539023,7.855355418290448e-12,-0.5092271684086693,0.000190222219701,0.1447320503459737,0.0005670482237261701,-0.2228781659687712,-0.22231111774504503
R_DLPFC,beta1,TS->ESS1,TS → ESS1,NO_CLEAR_PATTERN,-0.7210120965789814,5.024660669748915e-07,-0.2543196301534378,0.05157351307483,0.8451058450407537,-0.05374412789091202,0.07787337767122389,-0.02412924978031187
R_DLPFC,beta1,ESS1->LSS1,ESS1 → LSS1,VALID_OSCILLATORY,0.7315951729089012,3.670944586998039e-07,0.5095243683002955,0.000188760781494,1.6330897765201176,0.1478383943866667,0.19788993779027128,-0.05005154340360457
R_DLPFC,beta1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.2676209772757627,3.1178301499561184e-14,-0.5659801934052963,4.201471113032223e-05,0.7271531218428792,0.140057724866143,0.005766916405102312,0.1342908084610407
R_DLPFC,beta1,WS->LSS1,WS → LSS1,FALSE_POSITIVE,-0.5041489340437366,0.0002169431693609,-0.1098150792406788,0.3944805353634871,1.9632232969571488,0.32671009983532945,0.19152267457953184,0.1351874252557976
R_STG,beta1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.0464527233953558,2.4843863814552523e-11,-0.5490319501882969,6.645673988143756e-05,0.1925869032683794,0.020161518066223134,-0.10273353111166808,-0.08257201304544495
R_STG,beta1,TS->ESS1,TS → ESS1,FALSE_POSITIVE,-0.5411334107209064,8.211548560339663e-05,-0.026431493047886,0.8371488450199828,0.8880142922914518,0.012731498225313343,0.07090372300501453,-0.05817222477970119
R_STG,beta1,ESS1->LSS1,ESS1 → LSS1,VALID_OSCILLATORY,0.8490680835725056,1.0601638169926975e-08,0.5984547519103874,1.7170919338981044e-05,1.6287963107653043,0.15165046641503702,0.13797872437873776,0.013671742036299256
R_STG,beta1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.1066032403468171,3.955884687910744e-12,-0.5081308781913282,0.0001957078932692,0.804723297664746,0.16947745678080647,0.09832718997223615,0.07115026680857033
R_STG,beta1,WS->LSS1,WS → LSS1,NO_CLEAR_PATTERN,-0.218152711042091,0.0935878659961904,0.0526829241643352,0.6821964071817727,2.1466420782779694,0.3745271527901639,0.27010822673923857,0.10441892605092534
SPG,beta1,WS->TS,WS → TS,VALID_OSCILLATORY,-0.8586880872014678,7.902828620909786e-09,-0.6248131835847293,8.187954725248842e-06,0.0365187964408672,-0.12016974046191384,-0.2098703805202097,-0.08970064005829587
SPG,beta1,TS->ESS1,TS → ESS1,FALSE_POSITIVE,-0.517165949897875,0.0001546915460411,0.1279546807601885,0.3216347195233596,0.7548644810402941,0.08053534496147081,0.05804134515439243,0.022493999807078384
SPG,beta1,ESS1->LSS1,ESS1 → LSS1,VALID_OSCILLATORY,0.5285100532397363,0.0001148180911228,0.4168024075730989,0.0018640045173546,1.583930449525698,0.027102629721971555,0.18693153155638412,-0.15982890183441256
SPG,beta1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.0061792501890736,8.544755622621514e-11,-0.455193246700913,0.0007439927160541,0.6055722470859176,0.12610806431061125,0.04564720426008318,0.08046086005052808
SPG,beta1,WS->LSS1,WS → LSS1,FALSE_POSITIVE,-0.4503162906233678,0.0008381163915243,-0.0867699234615121,0.5005702914555562,1.9952581633335225,0.19876828399514457,0.13215162637394984,0.06661665762119473
VmPFC,beta1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.226138412405732,1.071858209379425e-13,-0.4603444275336752,0.0006555412205903,0.2673433190857017,-0.03234464639250463,-0.1994335131458047,-0.1670888667533001
VmPFC,beta1,TS->ESS1,TS → ESS1,FALSE_POSITIVE,-0.920957494288728,1.1721530178585422e-09,-0.0564042047043519,0.6611357339965683,1.0523188818133302,-0.0443852981350618,0.08787241270920314,-0.04348711457414134
VmPFC,beta1,ESS1->LSS1,ESS1 → LSS1,VALID_OSCILLATORY,0.5161537264865373,0.0001588374390186,0.4267565385891181,0.0014753811950171,1.5666384127309405,0.036611282800091335,0.26661016867417536,-0.229998885874084
VmPFC,beta1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.6192470615023982,1.4225623102707567e-18,-0.435444223849611,0.0012000169806302,0.9741279749718662,0.08407929183194172,0.0632526331023113,0.020826658729630423
VmPFC,beta1,WS->LSS1,WS → LSS1,FALSE_POSITIVE,-0.936424986295736,7.288194227650261e-10,-0.094120743908369,0.4651383317595344,2.1505139969107065,0.18394326630794156,0.19673326844590133,-0.012790002137959777
FC_midline,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.6169969973380367,1.5120584047155041e-18,-0.6954479019554687,1.0672374310455107e-06,0.3755769724255996,-0.5225794844453494,-0.17385971071464887,0.3487197737307005
FC_midline,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.5072753155091512,3.107110585085865e-17,-0.8163383250666384,2.871657994311213e-08,1.3023877204143526,-0.3275640500738235,-0.2219943807645404,0.1055696693092831
FC_midline,beta2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,-0.3792057914878777,0.0043788405723018,-0.262768863344357,0.0445116203360067,1.5564883745685505,-0.4998292733164378,-0.24988783994706817,0.2499414333693696
FC_midline,beta2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.110281516425442,5.983714725047695e-24,-1.3009221824073476,1.1657315381621401e-14,1.191098305119927,-0.39270346464934935,-0.15169323496031778,0.24101022968903157
FC_midline,beta2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.661693782490102,4.1651280375764693e-29,-1.4191601977792994,3.7617425435140446e-16,2.380563888513463,-0.3245706391469449,-0.20805099623443446,0.11651964291251043
IPG,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.4780731979264543,7.055004484108265e-17,-0.7385560352642943,2.984323975212902e-07,0.175455908725688,-0.2953955438957945,-0.10821914138464082,0.18717640251115364
IPG,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.4021889757810342,6.121105507455252e-16,-0.6399503786046684,5.323490128318966e-06,1.0117873762923293,-0.2663131563230348,-0.2225610005953853,0.04375215572764951
IPG,beta2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,-0.2607363740390427,0.0461292793663738,-0.2996918920400362,0.0225913323036542,1.562582434693797,-0.439687609877145,-0.09552600196125631,0.3441616079158887
IPG,beta2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.085314454854033,1.0748615814623016e-23,-1.214879961046677,1.5011424633134709e-13,0.8432909199843239,-0.11906567376952043,0.10215964684248907,0.01690602692703136
IPG,beta2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.5154134280936336,8.069488087088469e-28,-1.2938617235988088,1.4352642077595815e-14,2.006695961116221,-0.23336769820623735,-0.17317335643331805,0.060194341772919296
L_DLPFC,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.678598961698578,2.886262087314392e-19,-0.7539370596695387,1.885524909795264e-07,0.4074284628605572,-0.3979150134456796,-0.17298490497559674,0.22493010847008285
L_DLPFC,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.6667164782398372,3.9633794768068416e-19,-0.6641629169903022,2.654365603887924e-06,1.1452174216737971,-0.2520090436058353,-0.20473584579573192,0.04727319781010339
L_DLPFC,beta2,ESS1->LSS1,ESS1 → LSS1,FALSE_POSITIVE,-0.3766662433262032,0.004630914298075,-0.1337477964626132,0.3003965934819578,1.475943922083816,-0.4959361931297252,-0.06864529067585169,0.4272909024538735
L_DLPFC,beta2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.4087583987983723,7.596920088431854e-27,-1.2707139603718731,2.8447485241005665e-14,1.2282538706982369,-0.252147046258384,-0.06911335214496957,0.18303369411341447
L_DLPFC,beta2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.8407649957465373,1.3039212999628754e-30,-1.2642834501250388,3.442204985912823e-14,2.101560902177296,-0.3635879681078098,-0.20956259930982912,0.15402536879798068
L_STG,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.6665966997311523,3.976092266431102e-19,-0.7486607078984672,2.2077209832600866e-07,0.3719559927161235,-0.39284552760974883,-0.015254284883397846,0.377591242726351
L_STG,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.4804517490625997,6.597581795825253e-17,-0.9155017357741934,1.3859392970216806e-09,1.1533016582292446,-0.2608123250602246,-0.12147344256486038,0.13933888249536425
L_STG,beta2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,-0.2941806104888058,0.0250861470736717,-0.1813905430712894,0.1617404316775187,1.5491207519187324,-0.5001170353007035,-0.20068906538259734,0.29942796991810616
L_STG,beta2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.141753300747761,2.877851484508712e-24,-1.3719534506860032,1.4646532123650037e-15,1.162834273845471,-0.25719946049587605,-0.04115490584750115,0.2160445546483749
L_STG,beta2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.5744466650639075,2.4032877270523393e-28,-1.4970224320025147,4.1407523469433576e-17,2.2214622386067817,-0.270107216689441,-0.11837138418063717,0.15173583250880382
Occipital,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.013549959197294,6.814322103468953e-11,-0.3854437289796295,0.0038127806647786,-0.1934061301910339,-0.32686245350811843,-0.2996373819059166,0.027225071602201834
Occipital,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.0786066580733211,9.29087315005307e-12,-0.524355374924046,0.0001281080286107,0.6131225871366638,-0.3276163219062196,-0.11659561982993494,0.21102070207628465
Occipital,beta2,ESS1->LSS1,ESS1 → LSS1,FALSE_POSITIVE,-0.3802393707752661,0.0042799464527549,-0.0477734204545281,0.7103723927140809,1.297624273423792,-0.5080139910704663,0.012898622180607288,0.495115368889859
Occipital,beta2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.497360145307156,4.101716046242938e-17,-0.7751948447461207,9.962780143029017e-08,0.2607726018651106,-0.10388791700107872,-0.07968767070917906,0.024200246291899652
Occipital,beta2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-1.8561199752695576,2.8821005948787266e-21,-0.73569908116612,3.249237099463967e-07,1.2078373305405357,-0.17804474990063326,-0.012820427555931973,0.1652243223447013
R_DLPFC,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.478702806399076,6.930895412926019e-17,-0.7159388168492248,5.838226076574352e-07,0.1447320503459737,-0.40499760629886217,0.007141020192111477,0.3978565861067507
R_DLPFC,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.3786934354931528,1.2051155856216117e-15,-0.6913773647239527,1.2024057055863613e-06,0.8451058450407537,-0.21806703912720388,0.004871429318821735,0.21319560980838215
R_DLPFC,beta2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,-0.0893617966843562,0.4879120779576855,-0.127066233919345,0.3249786880974009,1.6330897765201176,-0.36536121086131085,-0.054366296344453585,0.31099491451685723
R_DLPFC,beta2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.00276026847462,7.699349354638395e-23,-1.0734967592678133,1.0860666913481356e-11,0.7271531218428792,-0.16297960864575112,0.09124258214502376,0.07173702650072736
R_DLPFC,beta2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.272339241837612,1.4861387059223364e-25,-1.1437592717434268,1.2796002769876426e-12,1.9632232969571488,-0.26797793816031235,-0.17729949076236978,0.09067844739794256
R_STG,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.362972473448827,1.900283124824452e-15,-0.7673083711905493,1.2628415380827848e-07,0.1925869032683794,-0.3903281834959538,-0.08698173584199907,0.3033464476539547
R_STG,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.2915753530014995,1.5353723740563115e-14,-0.7114368060351469,6.668308017307914e-07,0.8880142922914518,-0.1533325917668455,-0.04378093698939241,0.10955165477745309
R_STG,beta2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,-0.0541263197613747,0.6739961653525035,-0.1375170649782265,0.2871040888732964,1.6287963107653043,-0.33550082618573657,-0.07584821095139177,0.2596526152343448
R_STG,beta2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.856471958639334,2.8565894834774147e-21,-1.1576338335912568,8.407896684705961e-13,0.804723297664746,-0.120689495173901,0.11018995401664022,0.010499541157260775
R_STG,beta2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.0764080680022965,1.326075567416121e-23,-1.173839618725697,5.153982349979396e-13,2.1466420782779694,-0.21220251768123108,-0.19829246547301965,0.013910052208211426
SPG,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.0857411644767356,7.472266858315048e-12,-0.5339467206647924,9.94267646875975e-05,0.0365187964408672,-0.29121291761330453,-0.18787236511572822,0.10334055249757632
SPG,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.0856296361029605,7.497745678846721e-12,-0.5152701940257106,0.0001625436546381,0.7548644810402941,-0.2683572427145005,-0.20064878824178894,0.06770845447271157
SPG,beta2,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,-0.2748628250665533,0.0358654624112358,-0.052901211159757,0.6809537694555615,1.583930449525698,-0.43281362540491436,-0.19647617008125895,0.2363374553236554
SPG,beta2,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-1.5161239083577598,2.426585073187088e-17,-0.8609383235299845,7.377607643376953e-09,0.6055722470859176,-0.13802935546092268,-0.023214840036682775,0.1148145154242399
SPG,beta2,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-1.972598131819581,1.6007041279385626e-22,-0.8216156683228412,2.4463088946293943e-08,1.9952581633335225,-0.18676490968302553,-0.10653366960162557,0.08023124008139997
VmPFC,beta2,WS->TS,WS → TS,VALID_OSCILLATORY,-1.4596838371675624,1.1863036648660675e-16,-0.6926713360338301,1.1577028392034831e-06,0.2673433190857017,-0.4489952222180902,-0.1819867164041588,0.2670085058139314
VmPFC,beta2,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.3485036929876535,2.894067366925688e-15,-0.5987240323425657,1.7042558185715714e-05,1.0523188818133302,-0.3605451587906299,-0.1996275882892286,0.16091757050140132
